"TicketID","TransactionID","CreatedDate","SubjectNoHTML","TransactionContent"
"3120569","67527259","2025-02-10 18:08:00","ada - Account issue","Hi [USER], A few questions: 1. What command are you running that's generating this error? 2. Are you running the command referenced above as a part of a slurm job? 3. What are you trying to do? On Mon Feb 10 12:51:36 2025, [STAFF] wrote: First Name: [USER] Last Name: [LAST NAME] Email: [EMAIL] Campus ID: [CAMPUS ID] System: ada Request Type: General Support I have tried both conda and virtual env in all the available user account like home directory, user [USER], user [USER], etc. I am getting the same error repeatedly. for chunk in chunks: File '/home/[USER]/.conda/envs/myenvtest/lib/python3.10/site-packages/pip/_internal/cli/progress_bars.py', line 55, in _rich_progress_bar for chunk in iterable: File '/home/[USER]/.conda/envs/myenvtest/lib/python3.10/site-packages/pip/_internal/network/utils.py', line 65, in response_chunks for chunk in response.raw.stream( File '/home/[USER]/.conda/envs/myenvtest/lib/python3.10/site-packages/pip/_vendor/urllib3/response.py', line 622, in stream data = self.read(amt=amt, decode_content=decode_content) File '/home/[USER]/.conda/envs/myenvtest/lib/python3.10/site-packages/pip/_vendor/urllib3/response.py', line 560, in read with self._error_catcher(): File '/home/[USER]/.conda/envs/myenvtest/lib/python3.10/contextlib.py', line 153, in __exit__ self.gen.throw(typ, value, traceback) File '/home/[USER]/.conda/envs/myenvtest/lib/python3.10/site-packages/pip/_vendor/urllib3/response.py', line 455, in _error_catcher raise ProtocolError('Connection broken: %r' % e, e) pip._vendor.urllib3.exceptions.ProtocolError: ('Connection broken: OSError(28, 'No space left on device')', OSError(28, 'No space left on device')) (myenvtest) bash-4.2$"
"3120616","67528555","2025-02-10 18:31:02","ada - Account issue with explanation","Here is the cleaned text:  First Name: [USER] Last Name: [USER] Email: [EMAIL] Campus ID: [CAMPUS_ID] System: ada Request Type: General Support Hello support, Thanks for your reply. /home/[USER]/[USER] /home/[USER]/[USER] !pip install torchvision !pip install pyDOE Tried in both terminal/jupyter lab as well"
"3120735","67537718","2025-02-10 21:30:13","ada - Conda is very outdated, certain things may not be downloading in Conda correctly.","Here is the cleaned text:  Hi [USER], Please consult the output of `module keyword conda` and load a more recent Anaconda module. On Mon Feb 10 14:35:54 2025, [STAFF] wrote: First Name: [USER] Last Name: [USER] Email: [EMAIL] Campus ID: [CAMPUSID] System: ada Request Type: General Support The default Conda is very outdated, and when I loaded the latest version of the Anaconda module, the same thing happened. There is a message that Conda is outdated, and some of the things I am trying to install in Conda may not be working correctly. It's possible I am using it wrong, though I can't confirm that it's not because Conda is outdated. I have attached a picture of the message in ada. I obviously don't have the privileges to update Conda myself. Attachment 1: Screenshot 2025-02-10 143209.png"
"3121834","67549616","2025-02-11 13:54:57","chip - new users in pi_gokhale","[STAFF], [USER], [USER], [USER], [USER], [USER], [USER] -- [STAFF] Appointment Calendar: https://calendar.app.google/[CALENDAR_LINK] [STAFF].info"
"3121836","67549648","2025-02-11 13:55:31","chip - new users in pi_jianwu","[STAFF] s172, [USER], [USER], [USER] -- Roy Prouty has been replaced with Appointment Calendar: https://calendar.app.google/[LINK]  [EMAIL].info"
"3121840","67549726","2025-02-11 13:56:47","chip - new users in pi_manas","ndas2 ssaha3 m294 ysaxena1 mohseni1 ssharma8 sriramv1 geraldn1 blagnes1 [STAFF] Appointment Calendar: https://calendar.app.google/[CALENDAR_LINK] [EMAIL]"
"3122129","67562011","2025-02-11 19:04:48","Other - add users to chip-gpu and related issues","Hi [STAFF], All of these issues should not be resolved. Let us know if you have any more issues. On Tue Feb 11 13:26:29 2025, [USER] wrote: First Name:                [USER] Last Name:                 [USER] Email:                     [EMAIL] Campus ID:                 [USER_ID] System:                    Other Request Type:              General Support Hi, please give the same users access to my chip-gpu as chip-cpu. Issue 1 addition to chip-cpu: There is 1 new user, namely [USER], to please add to the CPU cluster under pi_[USER]. That is, switch him from a 'student' account to a research account. Also, please add to the cybertrn Unix group. Issue 2 for chip-gpu: The full list of 9 users is now dkelly7,[USER],[USER],[USER],[USER],jpolf,swpeters,[USER],[USER] to please add to chip-gpu under pi_[USER] and have membership in cybertrn. The [USER] should be research account now, not student. Issue 3 group of a certain directory on taki: The output [gobbert@taki-usr1 cybertrn]$ pwd -P /umbc/xfs1/cybertrn [gobbert@taki-usr1 cybertrn]$ ll -d common drwxrws--- 29 xinh1 pi_jianwu 826 Jul 17  2024 common/ shows that the cybertrn_common directory has strange ownership and group. The group should be 'cybertrn'. I am not sure who the owner should be, but a particular user does not seem right; maybe 'root'? Could you please fix this. Thank you so much! I know these are fiddly details. [STAFF]"
"3122176","67574677","2025-02-12 15:44:47","ada Account Request: Kumar Shivam Singh","Here is the cleaned text:  Your user has been added to iharp as a secondary group. Your home directory has additional symbolic links to your group storage space. Please read through the documentation found at hpcf.[DOMAIN]. Please submit additional questions or issues as separate tickets via the following link (https://doit.[DOMAIN]/request-tracker-rt/doit-research-computing/). On Tue Feb 11 14:13:49 2025, [STAFF] wrote: approved. Vandana Janeja has been replaced with [STAFF]. Your research group account request for [USER] has been received and we request that you acknowledge and approve this account creation by replying to this message. Alternatively, review the ticket here - Ticket https://rt.[DOMAIN]/Ticket/Display.html?id=3122176 Once we have your approval and the account request is reviewed we will create the account and you and the new user will receive another email notifying you that the account has been created. If you have any other questions or concerns please contact us. Thanks, HPCF support staff"
"3122194","67574822","2025-02-12 15:47:14","ada Account Request: Shalini Srinivasa","Here is the cleaned text:  Hi [USER], Your user has been added to iharp as a secondary group. Your home directory has additional symbolic links to your group storage space. Please read through the documentation found at hpcf.[DOMAIN]. Please submit additional questions or issues as separate tickets via the following link. (https://[DOMAIN]/request-tracker-rt/[DEPARTMENT]-research-computing/) On [DATE] [TIME], [STAFF] wrote: > approved  > ------------------------------------------------------------ > [STAFF], Ph.D.  > Associate Dean for Research and Faculty Development > College of Engineering and Information Technology > Professor, Information Systems Department,  > Director NSF HDR Institute-iHARP  > University of Maryland, Baltimore County  > A Carnegie R1 Institution  > Lab : https://[DOMAIN]/  > NSF Institute: https://iharp.[DOMAIN]/  > webex: https://[DOMAIN].webex.com/join/[STAFF]  > *Land Acknowledgement: [DOMAIN] was established upon the land of the Piscataway Conoy and Susquehannock peoples. Over time, citizens of many more Indigenous nations have come to reside in this region. We humbly offer our respects to all past, present, and future Indigenous people connected to this place.*  > On [DATE] at [TIME] RT API via RT <[EMAIL]> wrote:  > This e-mail is a notification that ada Account Request: [USER] has requested an account for the ada cluster environment in your research group. As the PI we request that you acknowledge and approve this account creation by replying to this message. Alternatively you can go to this link and review the ticket and indicate your decision here - Ticket <URL: https://[DOMAIN]/Ticket/Display.html?id=[TICKETNUMBER]> Once we have your approval and the account request is reviewed we will create the account and you and the new user will receive another e-mail notifying you that the account has been created. If you have any other questions or concerns please contact us.  > Thanks,  > HPCF support staff"
"3122392","67575785","2025-02-12 16:02:47","taki Account Request: Joe Kim","Here is the cleaned text: Hi [USER],  Your account ([USER]) has been created on taki.rs.umbc.edu. Your primary group is pi_[STAFF]. Your home directory has 500M of storage. Your home directory has two symbolic links to your group storage space. Please read through the documentation found at hpcf.umbc.edu. All available modules can be viewed using the command 'module avail'. Please submit additional questions or issues as separate tickets via the following link. (https://doit.umbc.edu/request-tracker-rt/doit-research-computing/) On Wed Feb 12 00:36:10 2025, [STAFF] wrote: > Request approved >  [STAFF]. > Sent from my iPhone > > On Feb 12, 2025, at 12:23 AM, RT API via RT <[EMAIL]> wrote: > > Ticket <URL: https://rt.umbc.edu/Ticket/Display.html?id=3122392> > Last Update From Ticket: > First Name:                [USER] > Last Name:                 [USER] > Email:                     [EMAIL] > Campus ID:                 [ID] > System:                    taki > Request Type:              Account Request > Position Title:            Undergraduate Student > Affiliation                UMBC > Department:                Biological Sciences > Role:                      Member of the research group > Sponsor Information: >   Name:                       [STAFF] >   Department:                 Department of Biological Sciences >   Email:                      [EMAIL] > Research Title:            Artificial Intelligence for Precision Oncology: A Multi-Omics Knowledge Network for Personalized Lung Cancer Treatment > Abstract:                  Lung cancer, particularly non-small-cell lung cancer (NSCLC), is a significant health concern, with an estimated 238,340 new cases and 127,070 deaths expected in the United States in 2023 alone. Despite advances in targeted therapies and immune checkpoint blockade (ICB), resistance to these treatments is a common occurrence, underscoring the need for novel research approaches. This project aims to address these challenges by developing an artificial intelligence (AI) framework that integrates complex molecular data for the stratification of NSCLC patients. The proposed AI framework will enable personalized therapeutic strategies, overcoming the limitations of current precision oncology approaches. By translating knowledge from literature, functional genomics, and multi-omic patient-specific data, the framework will provide a comprehensive molecular understanding of NSCLC. People:                    [STAFF] > Comments:                  I am looking to create an account for taki to use for her research lab and need access to her student directories."
"3122504","67576364","2025-02-12 16:15:02","chip - ""No space left on device.""",""
"3122607","67708530","2025-02-19 14:29:50","taki - logins to taki and strowinteract take forever",""
"3122716","67596406","2025-02-13 13:49:50","Request for Increased HPC Storage Quota",""
"3122788","67678790","2025-02-18 02:25:48","Other - List of issues with Chip with typical deep learning workflow",""
"3122908","67901101","2025-02-28 15:32:37","taki - Launching dask clusters on taki",""
"3123025","67598896","2025-02-13 14:58:59","chip - add users to pi_ laramar",""
"3123226","67745612","2025-02-20 16:48:26","ada - issue with ssh to node running job",""
"3124258","67632620","2025-02-14 16:27:51","taki Account Request: Hadjar Ould Slimane",""
"3124534","67670710","2025-02-17 20:40:25","taki Account Request: Bharg Barot",""
"3124547","67720975","2025-02-19 19:15:35","ada - Request to increase the storage 20TB (40TB total)",""
"3125917","67673571","2025-02-17 22:45:09","ada - URGENT: Accidentally performed rm -r on ~",""
"3125951","67682582","2025-02-18 13:49:35","ada - Unable to access directories in Ada",""
"3125952","67685990","2025-02-18 15:10:21","taki - Connecting to ultralytics",""
"3125961","67835828","2025-02-25 18:16:11","Other Account Request: Murali Sreekar Sundur Panthangi",""
"3126371","67709356","2025-02-19 14:48:23","taki - Error: No space left on device",""
"3126936","67792283","2025-02-23 20:03:19","Request for read-write access to /home/ssaha3/manas_ada/users/ssaha3/ in ada",""
"3127277","67743447","2025-02-20 16:08:04","Other Account Request: Nikki Monczewski",""
"3127941","67741687","2025-02-20 15:33:50","chip - add users to pi_lobo",""
"3128023","67776252","2025-02-21 18:00:52","taki - User hussamf1 account details",""
"3128097","67745909","2025-02-20 16:55:24","Other Account Request: Uma Gayatri Kothuri",""
"3128334","68566787","2025-04-07 16:13:44","ada Account Request: Anupreet Singh",""
"3128578","67788386","2025-02-22 12:36:38","ada Account Request: Uma Gayatri Kothuri",""
"3129200","67784229","2025-02-21 20:59:47","taki - Accessing the PI_user symbolic link",""
"3129212","67784769","2025-02-21 21:12:26","taki - checking my bash script",""
"3129280","67869412","2025-02-26 21:56:58","Urgent Request -- Solve Conda Issue on New Servers",""
"3129496","68154267","2025-03-13 12:51:00","ada Account Request: Uma Gayatri Kothuri",""
"3130452","67819233","2025-02-24 22:23:35","Other - Need help with chip",""
"3131171","67910132","2025-02-28 19:22:59","ada - Using Docker and uDocker containers in HPC",""
"3131949","67874516","2025-02-27 13:49:36","Other - Unable to install git on chip",""
"3132002","67873560","2025-02-27 13:16:16","Chip won't let us login, it slowed down before kicking us out",""
"3132012","67878345","2025-02-27 15:22:09","ada - Ada cluster full--potential resource hoarding",""
"3132055","67874854","2025-02-27 14:05:05","GPU Nodes Unavailable on ADA",""
"3132279","68170638","2025-03-13 19:03:01","Other - Unable to install libraries on chip",""
"3132570","67897560","2025-02-28 13:42:32","ada - Need Guidance on Python 3.9+ Installation Issues",""
"3132604","67996852","2025-03-05 14:54:17","Other Account Request: Nikki Monczewski",""
"3132632","67901680","2025-02-28 15:50:59","Other Account Request: Taylor West",""
"3132881","67968142","2025-03-04 15:33:12","ada - vs code or jupyter notebook",""
"3132931","68655941","2025-04-10 18:40:52","ssh keys on chip",""
"3132989","68291069","2025-03-24 20:02:20","taki Account Request: Elliot Gobbert",""
"3133019","67909305","2025-02-28 19:04:05","ada Account Request: Sarvesh Baskar",""
"3133242","67929305","2025-03-03 14:18:50","ada - ADA Node 06 JobID - Ollama not pulling Deepseek Models",""
"3133404","68293012","2025-03-24 21:52:07","ada Account Request: Maksuda Baby",""
"3134350","67949041","2025-03-03 19:42:40","Other - Request to install the module git-lfs on chip",""
"3135190","67982088","2025-03-04 20:16:42","ada - Migration from Ada to chip",""
"3135489","67968159","2025-03-04 15:33:17","taki Account Request: Jenish Simkhada",""
"3135704","68016766","2025-03-05 23:39:48","ada Account Request: Adilene Flores",""
"3135789","67978021","2025-03-04 18:46:18","taki - XMM_SAS not loading properly; permission problem with access to storage area",""
"3135796","67998659","2025-03-05 15:37:30","conda environment issue in CHIP",""
"3135843","67973700","2025-03-04 17:18:33","Other - Running Jobs on Chip",""
"3135982","67972943","2025-03-04 17:03:45","taki - CUDA versions",""
"3136199","68363023","2025-03-27 19:00:00","taki - Software needs",""
"3136216","68037007","2025-03-06 20:30:07","ada - Neither Pytorch nor TensorFlow can connect to GPU",""
"3136321","68012240","2025-03-05 20:49:01","Other - Chip cluster conda setup",""
"3136372","67985569","2025-03-04 21:22:41","Other - Chip cluster jupyter notebook initiation",""
"3136901","68002566","2025-03-05 17:00:19","ada - How to pip install in manas ada folder",""
"3137717","68016268","2025-03-05 22:53:38","Other - Volume not available in CHIP",""
"3138212","68036827","2025-03-06 20:23:07","taki Account Request: Emery Doucet",""
"3138870","68046407","2025-03-07 13:37:49","taki Account Request: Shresta Dantuluri",""
"3139130","68063585","2025-03-07 22:07:29","Other - chip cluster - Fail to use the Anaconda module after loading it",""
"3139221","68073377","2025-03-10 13:01:21","taki Account Request: Ankit Goel",""
"3139628","68066382","2025-03-08 17:15:58","ada - Can't access directories on Ada",""
"3139640","68072836","2025-03-10 12:47:18","HPC Account/Permission access to lab drive",""
"3139651","68286338","2025-03-24 18:22:18","ada - error when wants to use gpu for operations",""
"3139673","68303738","2025-03-25 15:10:12","Other - Query regarding storage solutions",""
"3139864","68073417","2025-03-10 13:02:59","taki Account Request: Shresta Dantuluri",""
"3139866","68071706","2025-03-10 11:58:05","Other - Link for Chip from support ticket resolution email did not work",""
"3139867","68073525","2025-03-10 13:05:08","taki Account Request: Victor Osunji",""
"3140030","68072997","2025-03-10 12:50:35","HPC Account/Permission access to lab drive",""
"3140854","68114338","2025-03-11 17:05:33","Other - Draining for days",""
"3140882","68238783","2025-03-20 20:39:34","taki - Maximum Array size",""
"3141185","68159691","2025-03-13 14:38:28","taki Account Request: Joshua Richards",""
"3141537","68159385","2025-03-13 14:32:29","taki - Inquiry About Using Chip",""
"3142382","68159758","2025-03-13 14:40:50","ada Account Request: Nick Kim",""
"3142566","68159577","2025-03-13 14:36:55","taki Account Request: Stephen Shaner",""
"3142750","68159951","2025-03-13 14:43:19","Other - CHIP: SSH Issue",""
"3143119","68184578","2025-03-14 15:33:02","GPUs drained on chip",""
"3143468","68234163","2025-03-20 18:09:10","taki - 5+ minutes to log into taki (and still not complete)",""
"3143547","68184447","2025-03-14 15:30:46","Other - CHIP: draining",""
"3143846","68185351","2025-03-14 15:55:03","Other - Loading Modules on Chip",""
"3144336","68227860","2025-03-20 15:27:53","chip - reservation request for H100 & L40S machines",""
"3144338","68197513","2025-03-15 01:42:38","rrstor - Temporary Storage Increase of 10TB",""
"3144451","68205138","2025-03-17 14:04:51","taki - TAKI comands not recognized",""
"3144471","68230795","2025-03-20 16:25:15","taki Account Request: Yussuf Fasasi",""
"3144658","68210290","2025-03-18 15:21:31","taki - Unable to log on to taki today using same approach as 5 days ago",""
"3144691","68238655","2025-03-20 20:31:15","taki - Request for SU2 Installation on HPC Account",""
"3144907","68237101","2025-03-20 19:32:45","taki - Updating Stata license",""
"3146242","68250036","2025-03-21 14:21:27","ada - Symbolic Link for .local broken in home folder",""
"3146383","68250607","2025-03-21 14:38:11","Other Account Request: Hannah Seppala",""
"3146397","68252701","2025-03-21 15:47:37","Problems in logging into chip",""
"3147920","68542064","2025-04-04 21:32:56","can't write on /scratch of Chip's computing nodes",""
"3148004","68390331","2025-03-29 11:26:09","Other Account Request: Maksuda Baby",""
"3148022","68298111","2025-03-25 13:11:25","Other - conda issue on chip",""
"3148177","68298177","2025-03-25 13:12:10","Other - general questions : mostly chip related",""
"3148178","68459334","2025-04-01 20:54:55","taki Account Request: Lorenzo Cassini",""
"3148457","68327981","2025-03-26 14:34:25","Other - Loading Modules on Chip",""
"3149193","68343108","2025-03-26 20:08:13","Other - Reasearch storage",""
"3149226","68454135","2025-04-01 19:03:32","GESDISC ftp push to /umbc/xfs2/strow/asl/ftp/incoming/L1c",""
"3149322","68344582","2025-03-26 20:59:03","ada - cannot access the kekechen_common directory",""
"3149459","68340682","2025-03-26 19:18:16","Other Account Request: Saksham Kumar Sharma",""
"3149486","68347826","2025-03-27 11:15:14","ada - Not being able to get a job on ada!",""
"3149671","68342709","2025-03-26 19:57:26","Other - CHIP scancel not working",""
"3149801","68401292","2025-03-31 13:51:50","Other - Discrepancy Between ""module avail"" and Software Directories",""
"3149803","68505310","2025-04-03 15:11:25","Other - install packages in CHIP",""
"3150518","68371809","2025-03-28 12:52:31","Other - Scancel does not work on CHIP",""
"3150813","68377687","2025-03-28 15:36:22","ada Account Request: Jeshuwin Prabakaran",""
"3151549","68403983","2025-03-31 14:41:17","Other - Hung up on resource allocation request",""
"3151672","68398816","2025-03-31 13:09:48","GPUs are being drained, submitted jobs are awaiting resources in CHIP",""
"3152137","68449719","2025-04-01 17:58:59","taki - ftp site not working",""
"3152152","68478551","2025-04-02 16:20:29","Other - Need help regarding chip GPU storage",""
"3152217","68416586","2025-03-31 18:43:24","CHIP keeps getting disconnected",""
"3152449","68428459","2025-04-01 13:15:19","Request for access into ada cluster",""
"3152716","68428471","2025-04-01 13:15:42","High Performance Computing - Account request ... hmmm",""
"3153348","68446529","2025-04-01 17:11:35","High Performance Computing - Installing HDF library",""
"3153629","68445916","2025-04-01 17:02:25","High Performance Computing - Urgent Assistance Needed with Ada & Chips",""
"3153793","68571344","2025-04-07 17:37:46","High Performance Computing - Request to add imkl to chip",""
"3154172","68454269","2025-04-01 19:05:34","High Performance Computing - Account Request",""
"3154250","68483533","2025-04-02 17:59:21","High Performance Computing - github not installed on chip environment",""
"3154270","68479284","2025-04-02 16:34:07","High Performance Computing - Request for access into ada cluster",""
"3154306","68479484","2025-04-02 16:39:14","Create a Taki account",""
"3154570","68511721","2025-04-03 18:07:11","High Performance Computing - symbolic links to /asl/s1 (and others!!!)",""
"3155414","68478328","2025-04-02 16:13:50","High Performance Computing - 2 factor authorization",""
"3155508","68484746","2025-04-02 18:28:24","High Performance Computing - Research Group Storage",""
"3155550","68565686","2025-04-07 15:48:50","High Performance Computing - fMRI data",""
"3155622","68483719","2025-04-02 18:06:30","High Performance Computing - Question about canceling a running job",""
"3155739","68501034","2025-04-03 13:35:20","High Performance Computing - Macroeconomics",""
"3155743","68486551","2025-04-02 18:57:54","High Performance Computing - Research Group Folder",""
"3155946","68864706","2025-04-22 14:52:46","High Performance Computing - pseudo permissions",""
"3156339","68541811","2025-04-04 20:51:00","High Performance Computing - LaTeX on chip",""
"3156483","68627207","2025-04-09 17:29:19","High Performance Computing - Installing Modules for Selenium and Playwright on the ADA HPC Cluster",""
"3156669","68608650","2025-04-08 19:52:26","High Performance Computing - Job killed",""
"3157262","68537420","2025-04-04 18:42:37","Help with something else - unable to ssh on taki/strowinteract",""
"3157419","68530534","2025-04-04 15:21:07","create new account on cluster",""
"3157541","68562283","2025-04-07 14:47:14","High Performance Computing - how can we develop matlab code on chip",""
"3157840","68834959","2025-04-21 13:30:52","High Performance Computing - Request to install ifort (intel fortran)",""
"3158282","68557390","2025-04-07 13:34:10","High Performance Computing - Request to Increase Job Time Limit on chip-cpu Cluster",""
"3158287","68562834","2025-04-07 14:54:43","High Performance Computing - Taki nodes status: Drain",""
"3158341","68555434","2025-04-07 12:57:03","High Performance Computing - Running jobs on chip",""
"3158687","68561997","2025-04-07 14:43:16","High Performance Computing - Not enough space",""
"3158772","68556362","2025-04-07 13:12:51","High Performance Computing - strowinteract account and btw slurm not working all weekend",""
"3158926","68628697","2025-04-09 18:03:17","High Performance Computing - Unable to submit job in chip",""
"3158992","68716454","2025-04-14 18:06:33","Research Computing & Data Consultation - Install Tensorflow/Keras on chip-gpu",""
"3159094","68568634","2025-04-07 16:50:17","High Performance Computing - Migration to the Chip Cluster",""
"3159484","68591837","2025-04-08 14:22:54","High Performance Computing - Taki account password",""
"3159542","68629813","2025-04-09 18:30:49","Research Computing & Data Consultation - which storage areas exist?",""
"3159710","68595589","2025-04-08 15:36:18","High Performance Computing - ada becoming unavailable?",""
"3159760","68608953","2025-04-08 19:58:53","Research Computing & Data Consultation - storage areas cd not working",""
"3159814","68732259","2025-04-15 13:50:46","High Performance Computing - Cannot pip install troch on chip",""
"3159860","68609296","2025-04-08 20:07:33","High Performance Computing - Unable to install a code repo in ADA Cluster, need working directories in CHIP Cluster",""
"3160203","68642008","2025-04-10 13:20:28","High Performance Computing - Unable to use Conda, older GPUs",""
"3160541","68611838","2025-04-08 23:02:27","High Performance Computing - Main research storage",""
"3160573","68606099","2025-04-08 19:02:30","Help with something else - Access on chip",""
"3160611","68605732","2025-04-08 18:56:02","High Performance Computing - Can anaconda be installed on chip?",""
"3160632","68641886","2025-04-10 13:17:56","High Performance Computing - chip jupyter",""
"3160634","68669865","2025-04-11 15:20:48","High Performance Computing - Getting error on creating anaconda environment",""
"3160722","68611033","2025-04-08 21:31:39","High Performance Computing - Slurm issue [Chips / TAKI ]",""
"3160731","68625511","2025-04-09 16:45:55","High Performance Computing - Batch Script for running on Chip Cluster",""
"3160842","69028220","2025-04-30 11:25:36","High Performance Computing - Submitted batch job 2893 on cluster chip-cpu",""
"3161248","68708721","2025-04-14 15:31:15","Any filetransfer 3rd party sftwre that support chip on UBUNTU",""
"3161525","68880844","2025-04-22 22:07:56","HPC Other Issue: tensorflow installation",""
"3161549","68629821","2025-04-09 18:31:03","HPC Other Issue:  Urgent: No Space Left on Chip Cluster - Need Assistance Accessing Ada Storage",""
"3161587","68819233","2025-04-18 18:56:57","HPC Other Issue: CHIP JOB NOT ABLE TO SUBMIT",""
"3161588","68650047","2025-04-10 16:12:45","HPC Slurm/Software Issue: Requesting more space",""
"3161625","68649764","2025-04-10 16:05:17","HPC Other Issue: Conda installation on CHIP help",""
"3161716","68771285","2025-04-16 18:15:05","Common Name:  *.rs.umbc.edu - Expires :  04/22/2025",""
"3161947","68657486","2025-04-10 19:18:25","HPC Slurm/Software Issue: Problems with submitting jobs on CHIP general partition",""
"3162286","68683906","2025-04-11 21:08:16","Storage: create pi directory on the chip cluster",""
"3162567","68671970","2025-04-11 16:00:15","HPC Slurm/Software Issue: Unexpected ""unknown command mpiexec""",""
"3163299","68756809","2025-04-16 12:56:07","HPC Other Issue: is matlab available?",""
"3163966","68708240","2025-04-14 15:23:55","HPC Other Issue: No rxt_8000",""
"3164085","68731105","2025-04-15 13:30:34","HPC Other Issue: Storage setup on Chip cluster",""
"3164327","68702926","2025-04-14 13:43:43","HPC Other Issue: some ""issues"" i have noticed on chip",""
"3164611","68713177","2025-04-14 16:57:37","HPC Other Issue: change directory ownership in Chip",""
"3165012","68731183","2025-04-15 13:33:00","HPC Other Issue: module load Anaconda3/2024.02-1 doesn't work",""
"3165138","69138511","2025-05-05 13:41:33","Failure of the NASA ftp service to UMBC",""
"3165186","68723772","2025-04-14 20:51:52","Error with starting run on CHIP",""
"3165242","68730004","2025-04-15 13:01:34","HPC Other Issue: cannot get X plots from chip to show up on home/office desktop",""
"3165265","68826041","2025-04-19 16:18:25","HPC Slurm/Software Issue: Accessing Chip cluster",""
"3165877","68740503","2025-04-15 17:03:33","iHARP: AWS User Login Issue",""
"3166124","68800817","2025-04-17 19:52:23","HPC User Account: johnv3 in pi_sjkim",""
"3166252","68757828","2025-04-16 13:16:20","HPC Other Issue: Freeland PI Group Missing from Chip",""
"3166387","68757418","2025-04-16 13:08:57","HPC Slurm/Software Issue: Jupyter Notebook Error",""
"3166395","68820410","2025-04-18 19:32:56","HPC Other Issue: symbolic links for asl",""
"3166470","68769778","2025-04-16 17:46:30","HPC Other Issue: Request for Additional Storage Account on /umbc/ada",""
"3166506","68758875","2025-04-16 13:37:10","HPC Other Issue: File transfer permissions",""
"3166519","69046947","2025-04-30 17:09:52","HPC Slurm/Software Issue: facing issuse on chip with node 20",""
"3166520","68766582","2025-04-16 16:33:27","New Publication",""
"3166646","68763502","2025-04-16 15:21:12","waiting for more than 48 hours to allocate a single node with 4 GPUs!",""
"3166651","68759603","2025-04-16 13:47:35","HPC Slurm/Software Issue: Cannot I identify my ID after requesting resource",""
"3166938","68763337","2025-04-16 15:17:00","HPC Other Issue: GPUs Unavailable on 2020 Nodes",""
"3167123","68815927","2025-04-18 17:24:10","Other",""
"3167124","68772800","2025-04-16 18:49:29","HPC Slurm/Software Issue: Couldn't open Jupyter Notebook",""
"3167167","70490693","2025-07-22 22:20:40","HPC Other Issue: Requesting additional storage",""
"3167177","68770622","2025-04-16 17:58:16","HPC User Account: nranabha in Complex Quantum Systems",""
"3167418","68801947","2025-04-17 20:22:18","HPC Slurm/Software Issue: The nasa-camro disk is missing in Chip",""
"3167431","69121306","2025-05-02 18:03:34","HPC Slurm/Software Issue: OpenMPI not implemented?",""
"3167538","68809843","2025-04-18 14:21:34","HPC Slurm/Software Issue: Cannot run slurm files on chip",""
"3167686","68802906","2025-04-17 21:03:33","HPC Other Issue: Duo access",""
"3167732","68802725","2025-04-17 20:50:57","HPC User Account: jsun2 in Student Group",""
"3168161","68799544","2025-04-17 19:28:55","HPC Other Issue: Chip authentication issues",""
"3168260","68809157","2025-04-18 13:53:30","HPC Other Issue: Login taking too long",""
"3168266","68809140","2025-04-18 13:52:56","HPC Other Issue: Access Denied",""
"3168383","68803019","2025-04-17 21:12:05","RCD Consult: No Access to research volume",""
"3169288","68826926","2025-04-19 22:57:05","HPC Other Issue: Slurm Database Connection Issue",""
"3169316","68826817","2025-04-19 22:29:54","HPC Slurm/Software Issue: Unable to use squeue and sinfo commands",""
"3169665","68834039","2025-04-21 13:02:04","HPC Slurm/Software Issue: Help with slurm syntax",""
"3169667","68833768","2025-04-21 12:50:06","HPC Slurm/Software Issue: /tmp out of space",""
"3170031","68843164","2025-04-21 16:27:53","HPC Slurm/Software Issue: Cancel works on cluster",""
"3170039","68868086","2025-04-22 16:12:10","HPC User Account: rohithm4 in LEARN",""
"3170219","68891062","2025-04-23 14:49:55","HPC Other Issue:  Request to Transfer Account to New Lab and Clarification on Data Migration",""
"3170249","68867734","2025-04-22 16:02:09","HPC Slurm/Software Issue: Launch failed requeued held",""
"3170435","68886479","2025-04-23 13:01:48","HPC Other Issue: Python Virtual Environment mpi4py error",""
"3170587","68905963","2025-04-23 22:52:58","HPC Other Issue: CPU cluster: Cannot port forwarding from resource node to login node",""
"3170598","68944777","2025-04-25 18:12:31","HPC Other Issue: AI for Automated Radiology Report Generation",""
"3170608","68888699","2025-04-23 13:51:57","HPC Other Issue: Nodes are drained for some reasons.",""
"3170652","68922491","2025-04-24 18:16:30","HPC Other Issue: Conda Not Working ¿ Assistance Needed",""
"3170685","68867580","2025-04-22 15:59:06","HPC Other Issue: Issue with data transferred from Taki to Chip",""
"3170752","68909296","2025-04-24 12:19:41","HPC Other Issue: Reserve machines for 3 weeks",""
"3170781","68987767","2025-04-29 04:23:18","HPC Other Issue: ""No space left on device"" error",""
"3170789","69057971","2025-04-30 19:43:18","HPC User Account: r138 in pi_weltyc",""
"3170838","68894834","2025-04-23 16:19:06","HPC Other Issue: fixing the symbolic links on our disks",""
"3170954","69092796","2025-05-01 19:08:16","HPC Slurm/Software Issue: g20-12 Node In Error State",""
"3171028","68986197","2025-04-29 01:05:45","HPC Other Issue: Request for SU2 Installation on My CHIP Account",""
